Atom Charge
O1 -1.1214389733
O2 -1.2029737836
N3 -0.9901548438
C4 0.0727674298
C5 0.0229182475
C6 0.3713234439
C7 0.0008164179
C8 0.0012439752
C9 1.5835678307
H10 -0.0177513991
H11 0.00369019868
H12 -0.016460662
H13 0.02721392928
H14 0.0022424716
H15 -0.0105731728
H16 -0.0038757575
H17 0.00342747169
H18 -0.0039829977
H19 -0.0065001909
H20 0.33739302318
H21 0.35547146935
H22 0.59076292648
