Atom(A) Atom(B) Deloc_index
O1 O2 0.28716655724
O1 N3 0.013123024315
O2 N3 0.054490361651
O1 N4 2.185687486e-05
O2 N4 5.6020206407e-05
N3 N4 5.7268399684e-05
O1 C5 0.0020762016592
O2 C5 0.0031344901859
N3 C5 0.020533088265
N4 C5 0.011589121959
O1 C6 0.018723273123
O2 C6 0.015935135027
N3 C6 0.063522982508
N4 C6 0.001873267285
C5 C6 0.96697912203
O1 C7 0.00021006060626
O2 C7 0.00066752499763
N3 C7 0.0020770037198
N4 C7 0.073101695728
C5 C7 0.97087909714
C6 C7 0.045502842856
O1 C8 0.074454002725
O2 C8 0.086635504447
N3 C8 0.96263460564
N4 C8 0.0003934581967
C5 C8 0.038750190279
C6 C8 0.92562096243
C7 C8 0.0089377039903
O1 C9 6.8781263135e-05
O2 C9 0.00017658029722
N3 C9 0.00013399098998
N4 C9 0.95135866834
C5 C9 0.04265295452
C6 C9 0.0090819788544
C7 C9 0.95043833969
C8 C9 0.0015915562947
O1 C10 0.74996051605
O2 C10 1.1371617161
N3 C10 0.069890406367
N4 C10 0.00012122579339
C5 C10 0.0084637519631
C6 C10 0.049961016507
C7 C10 0.0015566821304
C8 C10 0.85939967943
C9 C10 0.00040102077298
O1 H11 0.00045092693029
O2 H11 0.00019022404177
N3 H11 0.030500045595
N4 H11 0.001598457806
C5 H11 0.93358512588
C6 H11 0.038844138482
C7 H11 0.037325275626
C8 H11 0.003667713201
C9 H11 0.0066786138213
C10 H11 0.00045555782756
O1 H12 0.00011162753571
O2 H12 0.00043141435871
N3 H12 0.0014452864798
N4 H12 0.0010303765072
C5 H12 0.94220053398
C6 H12 0.042540350972
C7 H12 0.04021789304
C8 H12 0.0067922376699
C9 H12 0.0071719537085
C10 H12 0.00059861116503
H11 H12 0.038964295371
O1 H13 0.0011652800304
O2 H13 0.0048185818217
N3 H13 0.011677355569
N4 H13 7.2321271985e-05
C5 H13 0.037716987128
C6 H13 0.93916589485
C7 H13 0.007728483745
C8 H13 0.040997389527
C9 H13 0.00084154636852
C10 H13 0.0048642862146
H11 H13 0.0028784986827
H12 H13 0.011205956831
O1 H14 0.02138397534
O2 H14 0.00098828158643
N3 H14 0.01043051644
N4 H14 8.507161587e-05
C5 H14 0.036836518147
C6 H14 0.93844640756
C7 H14 0.0069552542578
C8 H14 0.038445407396
C9 H14 0.00073184492237
C10 H14 0.0047327522053
H11 H14 0.01018668864
H12 H14 0.0036025579378
H13 H14 0.038392585192
O1 H15 2.9302282072e-05
O2 H15 1.9515622037e-05
N3 H15 0.00068529039623
N4 H15 0.017313313205
C5 H15 0.038784086671
C6 H15 0.0073887584179
C7 H15 0.94058550957
C8 H15 0.00063192526026
C9 H15 0.038638397596
C10 H15 3.9685775672e-05
H11 H15 0.010509894711
H12 H15 0.0032779121277
H13 H15 0.00053618760977
H14 H15 0.0062546757409
O1 H16 2.0847244282e-05
O2 H16 2.9104289904e-05
N3 H16 0.00013509034445
N4 H16 0.011472713737
C5 H16 0.040715777018
C6 H16 0.0076545275994
C7 H16 0.94162034299
C8 H16 0.00077148509054
C9 H16 0.040591578359
C10 H16 5.219676235e-05
H11 H16 0.0032999922577
H12 H16 0.011495360811
H13 H16 0.0072165476707
H14 H16 0.00049221250262
H15 H16 0.040476137933
O1 H17 0.016530124266
O2 H17 0.012461321185
N3 H17 0.056354277002
N4 H17 2.6362770974e-05
C5 H17 0.0081770342905
C6 H17 0.033491857755
C7 H17 0.00087962304207
C8 H17 0.90487684795
C9 H17 6.0135762044e-05
C10 H17 0.041881838101
H11 H17 0.00040952951192
H12 H17 0.0068596922249
H13 H17 0.010025927877
H14 H17 0.0022209092005
H15 H17 4.3709263776e-05
H16 H17 0.00037087251534
O1 H18 1.0572258818e-05
O2 H18 5.6560301107e-06
N3 H18 4.7281767174e-05
N4 H18 0.075679000807
C5 H18 0.0081383370713
C6 H18 0.00095515598764
C7 H18 0.041308534645
C8 H18 4.3103390342e-05
C9 H18 0.92614986526
C10 H18 1.6368143961e-05
H11 H18 0.0074797700103
H12 H18 0.00062140222848
H13 H18 5.4392790869e-05
H14 H18 0.00039554216016
H15 H18 0.011288789013
H16 H18 0.0036376762172
H17 H18 5.5404363538e-06
O1 H19 2.9688745528e-06
O2 H19 7.1530019773e-06
N3 H19 1.6256939597e-05
N4 H19 0.062867989452
C5 H19 0.0070292207238
C6 H19 0.00080702580584
C7 H19 0.038947248813
C8 H19 4.3233637662e-05
C9 H19 0.92570337808
C10 H19 1.1791581945e-05
H11 H19 0.00050057327759
H12 H19 0.0067928316546
H13 H19 0.00038400794875
H14 H19 5.0083029336e-05
H15 H19 0.0037220869095
H16 H19 0.011263954215
H17 H19 1.6728665601e-05
H18 H19 0.040365191353
O1 H20 0.00088901691949
O2 H20 0.01495681097
N3 H20 0.85548972198
N4 H20 1.2929572728e-06
C5 H20 0.00037351787248
C6 H20 0.0033583182511
C7 H20 3.4906923628e-05
C8 H20 0.020804771406
C9 H20 3.9028503119e-06
C10 H20 0.0029352428869
H11 H20 0.0004181666176
H12 H20 0.00014760855306
H13 H20 0.0033992031354
H14 H20 0.00031036119924
H15 H20 1.0249365307e-05
H16 H20 1.073654453e-05
H17 H20 0.0094827987544
H18 H20 8.2852120235e-07
H19 H20 1.1584682021e-06
O1 H21 0.00036997290599
O2 H21 0.0038827373784
N3 H21 0.87583011536
N4 H21 3.3416502419e-06
C5 H21 0.00060633358262
C6 H21 0.0087287423492
C7 H21 8.6643224409e-05
C8 H21 0.02176134728
C9 H21 1.8435358334e-05
C10 H21 0.0022269419708
H11 H21 0.0007735930854
H12 H21 4.962128173e-05
H13 H21 0.00071688780546
H14 H21 0.001917802993
H15 H21 6.7703235597e-05
H16 H21 7.4538950307e-06
H17 H21 0.0023481128352
H18 H21 2.3269695193e-06
H19 H21 6.5906424345e-07
H20 H21 0.016714377805
O1 H22 5.8845880581e-07
O2 H22 1.1992369914e-06
N3 H22 2.0485562851e-06
N4 H22 0.88820554336
C5 H22 0.00053427787853
C6 H22 3.3139455614e-05
C7 H22 0.0044556214617
C8 H22 7.5701689016e-06
C9 H22 0.021749605463
C10 H22 1.7141437294e-06
H11 H22 4.4206327001e-05
H12 H22 0.00028130119837
H13 H22 1.444415503e-05
H14 H22 3.1181974017e-06
H15 H22 0.00036308669479
H16 H22 0.0043766750264
H17 H22 2.5287577665e-06
H18 H22 0.0022561654443
H19 H22 0.010315169781
H20 H22 6.9569880126e-08
H21 H22 1.4237528775e-07
O1 H23 4.5028219481e-06
O2 H23 1.5184883681e-05
N3 H23 8.7368564964e-06
N4 H23 0.88876093516
C5 H23 0.0018623959503
C6 H23 0.00035272322449
C7 H23 0.0090488054646
C8 H23 0.00011173625878
C9 H23 0.021412719692
C10 H23 3.0922511109e-05
H11 H23 5.1972898742e-05
H12 H23 3.8310888966e-05
H13 H23 1.1578178938e-05
H14 H23 1.0919938839e-05
H15 H23 0.00058191797717
H16 H23 0.00064577603866
H17 H23 4.9337472368e-06
H18 H23 0.0019581632984
H19 H23 0.0020795292444
H20 H23 2.0265809035e-07
H21 H23 7.4769690197e-07
H22 H23 0.018132871284
O1 H24 0.60270334327
O2 H24 0.013640366631
N3 H24 0.0020106568406
N4 H24 1.4319389351e-06
C5 H24 5.7920591019e-05
C6 H24 0.00039412715106
C7 H24 1.6553071079e-05
C8 H24 0.0066973133157
C9 H24 4.2586049291e-06
C10 H24 0.0098016421549
H11 H24 2.0239703365e-05
H12 H24 3.2665253658e-06
H13 H24 4.2608725036e-05
H14 H24 0.00032726366407
