Atom(A) Atom(B) Deloc_index
O1 O2 0.28962916062
O1 N3 0.01186841773
O2 N3 0.058785637379
O1 C4 0.01272819645
O2 C4 0.013312030712
N3 C4 0.068755577814
O1 C5 0.075762986353
O2 C5 0.087711874043
N3 C5 0.96798380612
C4 C5 0.91067409435
O1 C6 0.022131058696
O2 C6 0.0010938360418
N3 C6 0.010065394474
C4 C6 0.97571928554
C5 C6 0.041079882505
O1 C7 0.0096463707179
O2 C7 0.0072317950161
N3 C7 0.018552122778
C4 C7 0.9726696373
C5 C7 0.042432158666
C6 C7 0.0462386126
O1 C8 0.76723040566
O2 C8 1.1602261958
N3 C8 0.059498458918
C4 C8 0.040983048021
C5 C8 0.8698510721
C6 C8 0.0020396549923
C7 C8 0.012092884641
O1 H9 0.0016351460677
O2 H9 0.0028378688907
N3 H9 0.023339249581
C4 H9 0.923885269
C5 H9 0.041583629021
C6 H9 0.041089235831
C7 H9 0.040298482484
C8 H9 0.0082712079362
O1 H10 0.014163026945
O2 H10 0.01497032919
N3 H10 0.067564994561
C4 H10 0.034253591049
C5 H10 0.89915564603
C6 H10 0.011394570302
C7 H10 0.0086350952534
C8 H10 0.048043750225
H9 H10 0.0022420976529
O1 H11 0.0014554842927
O2 H11 0.00028854111589
N3 H11 0.0013335967363
C4 H11 0.040466675743
C5 H11 0.0077826696137
C6 H11 0.96063067923
C7 H11 0.010911118347
C8 H11 0.00044447828171
H9 H11 0.0031903101366
H10 H11 0.010057413221
O1 H12 0.035014378481
O2 H12 0.00089712620797
N3 H12 0.00068889628607
C4 H12 0.0381524113
C5 H12 0.0023552419343
C6 H12 0.94425631048
C7 H12 0.0070790112176
C8 H12 0.00064095829351
H9 H12 0.01129107994
H10 H12 0.00049231063505
H11 H12 0.039256164948
O1 H13 0.0023863918948
O2 H13 0.00038614780361
N3 H13 0.0018950161958
C4 H13 0.041265282846
C5 H13 0.010284407104
C6 H13 0.96177366588
C7 H13 0.0070995539936
C8 H13 0.00053795238006
H9 H13 0.004604536478
H10 H13 0.0011519008305
H11 H13 0.040671951446
H12 H13 0.038282679932
O1 H14 0.017207990927
O2 H14 0.0050571526522
N3 H14 0.0012876592186
C4 H14 0.040706368911
C5 H14 0.0035302565502
C6 H14 0.0077190886785
C7 H14 0.95177142336
C8 H14 0.0057835789868
H9 H14 0.011619522092
H10 H14 0.00031565739689
H11 H14 0.00078175818306
H12 H14 0.005404059956
H13 H14 0.0004656699294
O1 H15 0.00093045928506
O2 H15 0.00089415226809
N3 H15 0.0016169583706
C4 H15 0.040669992361
C5 H15 0.010720924536
C6 H15 0.0066811964433
C7 H15 0.9622447185
C8 H15 0.0016652042301
H9 H15 0.0043389829888
H10 H15 0.0021295138797
H11 H15 0.00069346134328
H12 H15 0.00041541852441
H13 H15 0.0056220638801
H14 H15 0.040380949231
O1 H16 0.00056916231709
O2 H16 0.0033377767164
N3 H16 0.027303036017
C4 H16 0.037364325258
C5 H16 0.0048056744979
C6 H16 0.010141835477
C7 H16 0.9484841764
C8 H16 0.0014227936358
H9 H16 0.0025588607895
H10 H16 0.00058428704043
H11 H16 0.0026798918648
H12 H16 0.00065919626078
H13 H16 0.00072095647232
H14 H16 0.037914395642
H15 H16 0.037829921511
O1 H17 0.0011574326419
O2 H17 0.031884913307
N3 H17 0.82467489848
C4 H17 0.0070376973889
C5 H17 0.019571587442
C6 H17 0.0015559371678
C7 H17 0.00030622191578
C8 H17 0.0043598766299
H9 H17 0.0011363683988
H10 H17 0.001088136836
H11 H17 7.7390327587e-05
H12 H17 6.7557418478e-05
H13 H17 0.00037550017061
H14 H17 1.9522270513e-05
H15 H17 5.7188483488e-05
H16 H17 0.0003785272119
O1 H18 0.0014048933883
O2 H18 0.0030664188695
N3 H18 0.87833073697
C4 H18 0.0020562921199
C5 H18 0.021764080164
C6 H18 0.0002684412496
C7 H18 0.00051729161823
C8 H18 0.0067886759187
H9 H18 0.0021637403553
H10 H18 0.004004140416
H11 H18 5.5682366717e-05
H12 H18 6.1395720965e-05
H13 H18 4.1084605232e-05
H14 H18 0.00012404140638
H15 H18 3.901487664e-05
H16 H18 0.00057156525501
H17 H18 0.01565486731
O1 H19 0.60545194813
O2 H19 0.015170220927
N3 H19 0.0014861369316
C4 H19 0.00027048501155
C5 H19 0.0071117552722
C6 H19 0.00051076549993
C7 H19 8.5614579865e-05
C8 H19 0.010012599516
H9 H19 7.1232095839e-05
H10 H19 0.00029114862061
H11 H19 1.9977649264e-05
H12 H19 0.00058543876274
H13 H19 0.00010438231884
H14 H19 0.0001092940989
H15 H19 5.5827292217e-06
H16 H19 6.1527028226e-06
H17 H19 5.6752217781e-05
H18 H19 0.00023352251994
