Atom Charge
O1 -1.2822144037
O2 -1.3779103708
N3 -1.0862072471
C4 0.5766545471
C5 0.194279004
C6 1.8221088121
H7 -0.0277000045
H8 -0.0417508059
H9 -0.0594523972
H10 -0.0522689646
H11 0.33389738851
H12 0.37424747043
H13 0.62694198577
