Atom(A) Atom(B) Deloc_index
O1 O2 0.27618753992
O1 N3 0.0106704562
O2 N3 0.050973551423
O1 N4 0.00055581583135
O2 N4 0.00010527800982
N3 N4 0.0008308810039
O1 N5 1.071583243e-05
O2 N5 2.3757898552e-06
N3 N5 1.7845289594e-05
N4 N5 0.19856734514
O1 N6 1.9234970805e-05
O2 N6 7.4395252755e-06
N3 N6 1.7431797363e-05
N4 N6 0.19461244578
N5 N6 0.14630841258
O1 C7 0.020421865985
O2 C7 0.010563287735
N3 C7 0.062218977655
N4 C7 0.01899934489
N5 C7 0.00020136324996
N6 C7 0.00049927412008
O1 C8 0.0075193535461
O2 C8 0.0043349691662
N3 C8 0.01708900216
N4 C8 0.067740864348
N5 C8 0.0010237665712
N6 C8 0.0026815103369
C7 C8 0.95835958729
O1 C9 0.07027109298
O2 C9 0.080467181829
N3 C9 0.9280790687
N4 C9 0.0018915509574
N5 C9 2.048443921e-05
N6 C9 0.00010128887986
C7 C9 0.92108775986
C8 C9 0.038271169162
O1 C10 0.00065076625494
O2 C10 0.00057602830216
N3 C10 0.001469397632
N4 C10 0.91796411659
N5 C10 0.012539653779
N6 C10 0.022570649016
C7 C10 0.039063711797
C8 C10 0.93994498854
C9 C10 0.0080526467378
O1 C11 0.69108253973
O2 C11 1.0546277947
N3 C11 0.060042560996
N4 C11 0.00012920240398
N5 C11 1.5145588928e-06
N6 C11 1.0879996626e-05
C7 C11 0.039770139476
C8 C11 0.0080505327033
C9 C11 0.8566827991
C10 C11 0.0010324876015
O1 C12 1.6884656591e-05
O2 C12 7.7940159275e-06
N3 C12 7.4597565273e-05
N4 C12 1.2326532255
N5 C12 0.84100153523
N6 C12 0.82611202894
C7 C12 0.00079416407299
C8 C12 0.0049809589301
C9 C12 6.9748578106e-05
C10 C12 0.022242955827
C11 C12 6.4071864165e-06
O1 H13 0.017343189518
O2 H13 0.00063524638982
N3 H13 0.0097638494002
N4 H13 0.024353071479
N5 H13 0.00028937516096
N6 H13 0.0004737806227
C7 H13 0.93548928185
C8 H13 0.034683260538
C9 H13 0.03780036619
C10 H13 0.0024204953628
C11 H13 0.0018308908167
C12 H13 0.0010511694076
O1 H14 0.0022936690739
O2 H14 0.0024361202231
N3 H14 0.012731413336
N4 H14 0.0023050491665
N5 H14 5.2233437406e-05
N6 H14 8.0438476453e-05
C7 H14 0.94200944046
C8 H14 0.038693169735
C9 H14 0.04310795255
C10 H14 0.0076484163724
C11 H14 0.0081569161136
C12 H14 0.00013536599959
H13 H14 0.038415142632
O1 H15 0.0006046231603
O2 H15 0.0010969193916
N3 H15 0.028455199208
N4 H15 0.0102998015
N5 H15 0.00034750289384
N6 H15 0.0001087371249
C7 H15 0.038429662042
C8 H15 0.94126480305
C9 H15 0.0038815728188
