Atom Charge
O1 -1.1488537697
O2 -1.1976330713
O3 -1.2823071754
N4 -1.0299410084
C5 0.5971855525
C6 0.4413683257
C7 0.0883366835
C8 1.6833237082
H9 -0.0051319279
H10 -0.0141203648
H11 -0.0134301704
H12 -0.0054762735
H13 0.00213583733
H14 0.36374885387
H15 0.34257651841
H16 0.56912430967
H17 0.6086288639
