Atom Charge
O1 -1.301759095
O2 -1.4078012344
O3 -1.4012801576
N4 -1.0862508211
N5 -1.3759615519
C6 0.2346223965
C7 0.5901585445
C8 0.1752271845
C9 1.8170433835
C10 1.7978591555
H11 -0.0279842385
H12 -0.0405389545
H13 -0.0333547189
H14 -0.0517381825
H15 -0.0515714509
H16 0.353456876
H17 0.33618227836
H18 0.41274660678
H19 0.42905065104
H20 0.63144956077
