Atom Loc_index
O1 8.2946323455
O2 8.4626542772
O3 8.4571240511
N4 6.5265781269
N5 6.7894747657
C6 3.5017728801
C7 3.8537469962
C8 2.7665034322
C9 2.7736735996
H10 0.4502990651
H11 0.44817492943
H12 0.42993395995
H13 0.1781889901
H14 0.19117908992
H15 0.15426114372
H16 0.14737307719
H17 0.064826069794
