Atom Charge
O1 -1.2628149398
O2 -1.356028415
N3 -1.0519307448
C4 0.5825960166
C5 1.7772391923
H6 -0.0031380129
H7 -0.0031517623
H8 0.34728011784
H9 0.34735229338
H10 0.62228483604
