Atom(A) Atom(B) Deloc_index
O1 O2 0.27765350116
O1 O3 0.036729910079
O2 O3 0.0070592610418
O1 N4 0.012004009232
O2 N4 0.048495617531
O3 N4 0.0025747987891
O1 N5 0.0087689584584
O2 N5 0.00074128099047
O3 N5 0.26928122233
N4 N5 0.0019889663491
O1 C6 0.075603125833
O2 C6 0.085973246353
O3 C6 0.013035611769
N4 C6 0.95250325299
N5 C6 0.011838391508
O1 C7 0.0082498705545
O2 C7 0.016785577244
O3 C7 0.10482140465
N4 C7 0.072660430109
N5 C7 0.082533819039
C6 C7 0.92034279775
O1 C8 0.71746503682
O2 C8 1.086575703
O3 C8 0.0064330558669
N4 C8 0.067870111582
N5 C8 0.0009526489231
C6 C8 0.85120053714
C7 C8 0.04743736513
O1 C9 0.0094302708995
O2 C9 0.001144920412
O3 C9 1.0821858609
N4 C9 0.0095562619605
N5 C9 0.85430606664
C6 C9 0.039592462022
C7 C9 0.89290958941
C8 C9 0.0042121408264
O1 H10 0.018810974068
O2 H10 0.01079494583
O3 H10 0.00087820384481
N4 H10 0.056319248103
N5 H10 0.0090840444109
C6 H10 0.91112948833
C7 H10 0.034976508483
C8 H10 0.037032232923
C9 H10 0.0028438801009
O1 H11 0.0010756905336
O2 H11 0.0029210449819
O3 H11 0.012519527562
N4 H11 0.017449903278
N5 H11 0.015561673656
C6 H11 0.035920251971
C7 H11 0.94175466892
C8 H11 0.0084231260701
C9 H11 0.03467992029
H10 H11 0.0034349205939
O1 H12 0.00073587012834
O2 H12 0.0069695146364
O3 H12 0.019736288161
N4 H12 0.010627139753
N5 H12 0.0085147180131
C6 H12 0.034458613939
C7 H12 0.93590830349
C8 H12 0.0041535366293
C9 H12 0.034098268779
H10 H12 0.008918352882
H11 H12 0.033779543712
O1 H13 0.00080258640435
O2 H13 0.014841187555
O3 H13 6.418331087e-05
N4 H13 0.84876275638
N5 H13 0.00021545133522
C6 H13 0.019584399394
C7 H13 0.0033429367996
C8 H13 0.0025832497825
C9 H13 0.00025833864128
H10 H13 0.0087327792914
H11 H13 0.00030175119434
H12 H13 0.0029107103167
O1 H14 0.00027801683747
O2 H14 0.0024265453171
O3 H14 0.00051987548876
N4 H14 0.87711527483
N5 H14 0.00027072133236
C6 H14 0.020777389809
C7 H14 0.0084779451688
C8 H14 0.0020563368818
C9 H14 0.001715444203
H10 H14 0.0021997080074
H11 H14 0.00051889641195
H12 H14 0.00061895399805
H13 H14 0.016132887517
O1 H15 8.3882851785e-05
O2 H15 7.5362020777e-05
O3 H15 0.013916957367
N4 H15 0.00012454812975
N5 H15 0.81425026353
C6 H15 0.00071005449937
C7 H15 0.0042744953657
C8 H15 8.229297568e-05
C9 H15 0.013284455284
H10 H15 0.001050764156
H11 H15 0.0036499386341
H12 H15 0.0004287688296
H13 H15 2.4780424366e-05
H14 H15 4.6030923885e-06
O1 H16 7.4690120176e-05
O2 H16 3.1107417194e-05
O3 H16 0.010576577204
N4 H16 0.0001585767314
N5 H16 0.79750059626
C6 H16 0.0003653713108
C7 H16 0.0077435543383
C8 H16 2.5673027183e-05
C9 H16 0.014179705171
H10 H16 0.00016021847552
H11 H16 0.00056306294743
H12 H16 0.0013092452594
H13 H16 1.459055731e-05
H14 H16 3.979779728e-05
H15 H16 0.015445196223
O1 H17 0.58523491751
O2 H17 0.010867048829
O3 H17 0.00027732793286
N4 H17 0.0015880395917
N5 H17 0.00014576918526
C6 H17 0.0062298392526
C7 H17 0.0003535628456
C8 H17 0.0087805248123
C9 H17 0.00010829864357
H10 H17 0.00054426207841
H11 H17 0.00011235078009
H12 H17 1.7411394099e-05
H13 H17 3.2825562745e-05
H14 H17 2.8423176308e-05
H15 H17 1.1014319159e-06
H16 H17 9.6110048699e-07
