Atom Loc_index
O1 8.2715935059
O2 8.4259168587
N3 6.419056441
C4 3.552848816
C5 3.8593025611
C6 3.8436920787
C7 3.5935786455
C8 2.8019087004
H9 0.44232871704
H10 0.4583253513
H11 0.46149791454
H12 0.4706849298
H13 0.46682510443
H14 0.48130279351
H15 0.46773094682
H16 0.17581149881
H17 0.068003577216
