Atom(A) Atom(B) Deloc_index
S1 S2 1.2828198288
S1 O3 0.0012943679438
S2 O3 0.00019337093409
S1 O4 0.0026761082087
S2 O4 0.020765221419
O3 O4 6.2558534085e-07
S1 O5 0.038073384809
S2 O5 0.0025957389444
O3 O5 0.27972487943
O4 O5 4.1475511737e-06
S1 O6 0.0012785719043
S2 O6 0.015623785882
O3 O6 4.5062049935e-07
O4 O6 0.28108756176
O5 O6 6.8157075131e-06
S1 N7 0.016980066567
S2 N7 0.0023416338033
O3 N7 0.035461483941
O4 N7 1.5981510077e-05
O5 N7 0.017045471772
O6 N7 7.2524858693e-06
S1 N8 0.0022221463252
S2 N8 0.02240712198
O3 N8 1.2481596375e-06
O4 N8 0.010844204345
O5 N8 1.6434826087e-05
O6 N8 0.037776042251
N7 N8 1.4218404223e-05
S1 C9 0.062405980969
S2 C9 0.012187924279
O3 C9 0.072649252958
O4 C9 4.1796299781e-05
O5 C9 0.084076524236
O6 C9 1.8471304025e-05
N7 C9 0.9412378919
N8 C9 6.7294437302e-05
S1 C10 0.014363884419
S2 C10 0.057773697637
O3 C10 4.4347324694e-06
O4 C10 0.07413692884
O5 C10 3.6820799852e-05
O6 C10 0.084487613619
N7 C10 5.3665493953e-05
N8 C10 0.93940561465
C9 C10 0.00023356808935
S1 C11 1.0509068305
S2 C11 0.068325209505
O3 C11 0.0078995926863
O4 C11 0.00029250588558
O5 C11 0.029621232278
O6 C11 0.0002679650111
N7 C11 0.069512233158
N8 C11 0.00011175614299
C9 C11 0.93942674846
C10 C11 0.00060153041607
S1 C12 0.066149451062
S2 C12 1.0562335245
O3 C12 2.239892689e-05
O4 C12 0.0071872439499
O5 C12 0.00054619785268
O6 C12 0.023731536172
N7 C12 0.00011818974766
N8 C12 0.079472391784
C9 C12 0.0006575380396
C10 C12 0.93207887068
C11 C12 0.0031350241191
S1 C13 0.0079554588877
S2 C13 0.0011412702075
O3 C13 0.70711484209
O4 C13 2.3284216082e-06
O5 C13 1.0967033944
O6 C13 1.8719987849e-06
N7 C13 0.068618466139
N8 C13 8.8822554277e-06
C9 C13 0.85112993851
