Atom Charge
O1 -1.243994726
O2 -1.3025706329
O3 -1.4031710131
N4 -1.0872227018
C5 0.7140596149
C6 0.5859277308
C7 0.2522939133
C8 1.8361673927
H9 -0.050784259
H10 -0.0580040724
H11 -0.0646686715
H12 -0.0552687094
H13 -0.0440665287
H14 0.36378856475
H15 0.33795780184
H16 0.58635919566
H17 0.63182973186
