Atom Charge
O1 -1.2635326028
O2 -1.2598752015
O3 -1.3513431204
O4 -1.3562725171
N5 -1.0897832753
C6 0.1846579813
C7 0.5253923524
C8 0.1527059426
C9 1.7868714407
C10 1.7837684824
H11 -0.026753283
H12 -0.0266785851
H13 -0.0353082243
H14 0.02472913967
H15 -0.0182752518
H16 0.38351944534
H17 0.34284028638
H18 0.62479349387
H19 0.61965837525
