Atom(A) Atom(B) Deloc_index
S1 S2 1.3438480856
S1 O3 0.0023401837506
S2 O3 0.00054456850267
S1 O4 0.0040461600857
S2 O4 0.02657334961
O3 O4 2.39586667e-06
S1 O5 0.0460865616
S2 O5 0.0045813450364
O3 O5 0.31608869646
O4 O5 1.4477968529e-05
S1 O6 0.0023245758639
S2 O6 0.017619898882
O3 O6 1.9724410487e-06
O4 O6 0.31956180008
O5 O6 2.269079781e-05
S1 N7 0.024562766464
S2 N7 0.0047380049568
O3 N7 0.044637460379
O4 N7 3.8724742143e-05
O5 N7 0.022426489724
O6 N7 2.641273935e-05
S1 N8 0.0044981805254
S2 N8 0.036383992784
O3 N8 7.6211367213e-06
O4 N8 0.015106629514
O5 N8 6.5912434028e-05
O6 N8 0.046612953388
N7 N8 7.622918083e-05
S1 C9 0.074363819258
S2 C9 0.018068644972
O3 C9 0.085883228263
O4 C9 8.8482801801e-05
O5 C9 0.09739233954
O6 C9 4.8634262661e-05
N7 C9 1.002502034
N8 C9 0.00023876146461
S1 C10 0.020840077313
S2 C10 0.068624655573
O3 C10 1.7628796843e-05
O4 C10 0.086890059997
O5 C10 9.2828023559e-05
O6 C10 0.098634677556
N7 C10 0.00017061626253
N8 C10 1.0027643675
C9 C10 0.00053383935436
S1 C11 1.0683468689
S2 C11 0.088626197005
O3 C11 0.010087017982
O4 C11 0.00048454681912
O5 C11 0.039376654968
O6 C11 0.00052951100081
N7 C11 0.080504830444
N8 C11 0.00032636040312
C9 C11 0.95208502701
C10 C11 0.0012436101746
S1 C12 0.086846302237
S2 C12 1.0707234332
O3 C12 7.6184573334e-05
O4 C12 0.010271727749
O5 C12 0.0010520205028
O6 C12 0.031537707117
N7 C12 0.00037221685979
N8 C12 0.09455272198
C9 C12 0.0013545807365
C10 C12 0.94218842645
C11 C12 0.0052844249939
S1 C13 0.011807051454
S2 C13 0.0019986889503
O3 C13 0.87705009378
O4 C13 6.5687756729e-06
O5 C13 1.2994471407
O6 C13 7.0268235497e-06
N7 C13 0.07245523644
N8 C13 4.0102237798e-05
C9 C13 0.8682845009
C10 C13 7.6195475474e-05
C11 C13 0.039011561434
C12 C13 0.00033130530853
S1 C14 0.0017423297108
S2 C14 0.024478796999
O3 C14 1.9984052448e-06
O4 C14 0.89396120169
O5 C14 1.2022689881e-05
O6 C14 1.2739324877
N7 C14 2.2726796328e-05
N8 C14 0.076360148908
C9 C14 6.6548119179e-05
C10 C14 0.85817213251
C11 C14 0.00046177212326
C12 C14 0.048329142879
C13 C14 7.7511579484e-06
S1 H15 0.020023273883
S2 H15 0.030255041495
O3 H15 0.015036492041
O4 H15 6.1622046838e-05
O5 H15 0.015239552646
O6 H15 3.0688258255e-05
N7 H15 0.069317692009
N8 H15 0.00037822480789
C9 H15 0.87916082372
C10 H15 0.00050146156409
C11 H15 0.037180229296
C12 H15 0.0010790901612
C13 H15 0.04050512581
C14 H15 5.2002899385e-05
S1 H16 0.033843721772
S2 H16 0.0087320646581
O3 H16 9.7743407729e-06
O4 H16 0.022379327624
O5 H16 7.6719341953e-05
O6 H16 0.01199795693
N7 H16 0.0001619260693
N8 H16 0.053145589207
C9 H16 0.00049813882613
C10 H16 0.88468136532
C11 H16 0.0010102685298
C12 H16 0.036475581488
C13 H16 3.0369540954e-05
C14 H16 0.02925147718
H15 H16 7.0407787037e-05
S1 H17 0.061031028761
S2 H17 0.019272113425
O3 H17 0.002187190984
O4 H17 9.8761780743e-05
O5 H17 0.003404540099
O6 H17 0.0001256940786
