Atom(A) Atom(B) Deloc_index
O1 O2 0.29428082802
O1 N3 0.011132346651
O2 N3 0.055402086166
O1 C4 0.081102453152
O2 C4 0.090168349457
N3 C4 0.98129116893
O1 C5 0.020027332139
O2 C5 0.020133740339
N3 C5 0.080649493832
C4 C5 0.94399903698
O1 C6 0.79173440017
O2 C6 1.1853611412
N3 C6 0.061227715198
C4 C6 0.86894787179
C5 C6 0.054430264253
O1 H7 0.019360269851
O2 H7 0.012937357348
N3 H7 0.059347164775
C4 H7 0.90419360295
C5 H7 0.038057061796
C6 H7 0.039021083078
O1 H8 0.015385821325
O2 H8 0.0010057835291
N3 H8 0.017424735887
C4 H8 0.03677823972
C5 H8 0.95640990968
C6 H8 0.0036839155783
H7 H8 0.0029196029788
O1 H9 0.002669386352
O2 H9 0.0043164608744
N3 H9 0.011026704059
C4 H9 0.040117385695
C5 H9 0.95906614275
C6 H9 0.010531325015
H7 H9 0.0037384272446
H8 H9 0.037427646595
O1 H10 0.0011425834138
O2 H10 0.0067035685491
N3 H10 0.012981970878
C4 H10 0.039959895273
C5 H10 0.95719443586
C6 H10 0.0059159671958
H7 H10 0.011310451069
H8 H10 0.037106714909
H9 H10 0.038861180606
O1 H11 0.0016724619744
O2 H11 0.0028825105497
N3 H11 0.87491947404
C4 H11 0.02184705356
C5 H11 0.0082688229486
C6 H11 0.0079645423461
H7 H11 0.00091931059947
H8 H11 0.00071404862225
H9 H11 0.0048867308368
H10 H11 0.00066912936063
O1 H12 0.001327892624
O2 H12 0.029682520635
N3 H12 0.83103424743
C4 H12 0.020888783891
C5 H12 0.0022350678047
C6 H12 0.0041362136026
H7 H12 0.0087758469884
H8 H12 0.00037079013543
H9 H12 0.00026653026145
H10 H12 0.0013246298966
H11 H12 0.015993666112
O1 H13 0.61077119289
O2 H13 0.015366153985
N3 H13 0.0014604743422
C4 H13 0.0077342751565
C5 H13 0.00044370886204
C6 H13 0.010295513114
H7 H13 0.00055843612545
H8 H13 0.00023169422443
H9 H13 0.00010928101633
H10 H13 3.6720822232e-05
H11 H13 0.00033253098761
H12 H13 4.4329734905e-05
