Atom(A) Atom(B) Deloc_index
O1 O2 0.28208256589
O1 N3 0.011264603526
O2 N3 0.053336489856
O1 N4 0.00064048996956
O2 N4 0.00012124404972
N3 N4 0.00095299147354
O1 N5 1.374207342e-05
O2 N5 2.8015238939e-06
N3 N5 2.1540636691e-05
N4 N5 0.19717887947
O1 N6 2.3704220739e-05
O2 N6 9.3614306819e-06
N3 N6 2.180532162e-05
N4 N6 0.19238100645
N5 N6 0.14508185362
O1 C7 0.022102040235
O2 C7 0.011737146637
N3 C7 0.064441850638
N4 C7 0.020493824551
N5 C7 0.00023842888178
N6 C7 0.00058227891838
O1 C8 0.0082451132739
O2 C8 0.0047178475037
N3 C8 0.018562276174
N4 C8 0.069107151632
N5 C8 0.0011200684593
N6 C8 0.0029814110609
C7 C8 0.96345592016
O1 C9 0.07343948151
O2 C9 0.084407239954
N3 C9 0.94849686684
N4 C9 0.0020203772902
N5 C9 2.4303474432e-05
N6 C9 0.0001208468076
C7 C9 0.92573455821
C8 C9 0.039385639469
O1 C10 0.00071705008476
O2 C10 0.00062608680137
N3 C10 0.0015949886136
N4 C10 0.94155701602
N5 C10 0.013755198357
N6 C10 0.024747983519
C7 C10 0.040555159302
C8 C10 0.94585375303
C9 C10 0.0086208726547
O1 C11 0.72882682873
O2 C11 1.1059152714
N3 C11 0.059312385696
N4 C11 0.00014376962357
N5 C11 1.771415598e-06
N6 C11 1.3524902e-05
C7 C11 0.040568325954
C8 C11 0.0088709417835
C9 C11 0.8636488336
C10 C11 0.0011577442085
O1 C12 2.1358240298e-05
O2 C12 9.5456484343e-06
N3 C12 9.4427469508e-05
N4 C12 1.2903154219
N5 C12 0.88223501679
N6 C12 0.87341061941
C7 C12 0.00094576372209
C8 C12 0.0055846500835
C9 C12 8.4457973149e-05
C10 C12 0.025499996218
C11 C12 7.830002067e-06
O1 H13 0.017929741349
O2 H13 0.0007098640233
N3 H13 0.010280193858
N4 H13 0.025263171478
N5 H13 0.0003153599754
N6 H13 0.00052168653087
C7 H13 0.93267408864
C8 H13 0.034939883702
C9 H13 0.037476214451
C10 H13 0.0026204158943
C11 H13 0.0019121114721
C12 H13 0.0011562317406
O1 H14 0.0024649275091
O2 H14 0.0026967673595
N3 H14 0.013125120682
N4 H14 0.0024195866372
N5 H14 5.9752409056e-05
N6 H14 9.1925826947e-05
C7 H14 0.94123214684
C8 H14 0.0389206489
C9 H14 0.042663959954
C10 H14 0.0081182095317
C11 H14 0.0084738295127
C12 H14 0.0001536221046
H13 H14 0.037148895618
O1 H15 0.00065848035074
O2 H15 0.0011389159714
N3 H15 0.029764107315
N4 H15 0.010769760078
N5 H15 0.00038452374098
N6 H15 0.00012107727088
C7 H15 0.038352364015
C8 H15 0.93926522657
C9 H15 0.0041477359572
C10 H15 0.039019902164
C11 H15 0.00063859701389
C12 H15 0.0010469175338
H13 H15 0.0097505442483
H14 H15 0.002484460002
O1 H16 0.015321505804
O2 H16 0.006182639633
N3 H16 0.0010006326711
N4 H16 0.013611667344
N5 H16 0.00021175879166
N6 H16 0.00063819226966
C7 H16 0.04025675762
C8 H16 0.93693746364
C9 H16 0.0034776257839
C10 H16 0.039158034229
C11 H16 0.005970616067
C12 H16 0.00053532428585
H13 H16 0.0032510284937
H14 H16 0.010982783364
H15 H16 0.037957470516
O1 H17 0.01361350087
O2 H17 0.014485172223
N3 H17 0.068399171138
N4 H17 0.00012397384804
N5 H17 2.2882878546e-06
N6 H17 2.1110352321e-05
C7 H17 0.036874703463
C8 H17 0.0088179596405
C9 H17 0.90663973663
C10 H17 0.0014974253827
C11 H17 0.050413711431
C12 H17 8.5326704007e-06
H13 H17 0.0043404370776
H14 H17 0.0033518952268
H15 H17 0.00052355721785
H16 H17 0.0003359748842
O1 H18 0.00035347100491
O2 H18 0.00020674064443
N3 H18 0.00011182925183
N4 H18 0.070806865622
N5 H18 0.0032540121013
N6 H18 0.017513368553
C7 H18 0.0077153065447
C8 H18 0.039980772467
C9 H18 0.00067182268268
C10 H18 0.91006188353
C11 H18 0.00029886171169
C12 H18 0.0096660463246
H13 H18 0.00034168473328
H14 H18 0.0079539283272
H15 H18 0.0034000024867
H16 H18 0.010539734005
H17 H18 4.2723973848e-05
O1 H19 4.4773499344e-05
O2 H19 5.1653144936e-05
N3 H19 0.00012762694478
N4 H19 0.068846094734
N5 H19 0.0029671396421
N6 H19 0.01259814978
C7 H19 0.0094736048494
C8 H19 0.040347240461
C9 H19 0.001633663314
C10 H19 0.91869163853
C11 H19 9.4724389819e-05
C12 H19 0.010092642123
H13 H19 0.00037906412092
H14 H19 0.00077193223274
H15 H19 0.0041710205814
H16 H19 0.0036209348153
H17 H19 0.00046179306243
H18 H19 0.040816811204
O1 H20 0.0010337533569
O2 H20 0.030559666345
N3 H20 0.82749465377
N4 H20 9.8294778414e-05
N5 H20 1.45667345e-06
N6 H20 3.3609343497e-06
C7 H20 0.0065310621473
C8 H20 0.00028840082494
C9 H20 0.018781907026
C10 H20 3.8179034834e-05
C11 H20 0.004120021666
C12 H20 6.9404575939e-06
H13 H20 0.0014880220409
H14 H20 0.00066564543057
H15 H20 0.00043384033585
H16 H20 1.9671345832e-05
H17 H20 0.0011047140947
H18 H20 3.2407780807e-06
H19 H20 7.0337938102e-06
O1 H21 0.0013047607297
O2 H21 0.0026435041777
N3 H21 0.88378629025
N4 H21 3.0269001122e-05
N5 H21 6.9180240761e-07
N6 H21 8.3592368472e-07
C7 H21 0.0017402071118
C8 H21 0.00041977705342
C9 H21 0.020915834316
C10 H21 3.4103372875e-05
C11 H21 0.0063536295702
C12 H21 3.2636599008e-06
H13 H21 0.00027053942225
H14 H21 0.0013342608848
H15 H21 0.0005708180194
H16 H21 7.0129218603e-05
H17 H21 0.0040615699795
H18 H21 4.524831227e-06
H19 H21 2.2593274006e-06
H20 H21 0.015688436142
O1 H22 0.59797424583
O2 H22 0.013024685954
N3 H22 0.0013091486904
N4 H22 5.088840591e-06
N5 H22 2.9140738278e-07
N6 H22 2.9987012783e-07
C7 H22 0.00054973350408
C8 H22 6.9678605749e-05
C9 H22 0.0063951604173
