Atom Charge
S1 0.008946017
S2 -0.025694204
O3 -1.0728635014
O4 -1.0665471465
O5 -1.1374753514
O6 -1.1496315365
N7 -0.9722083922
N8 -0.9741671155
C9 0.3325641143
C10 0.3482517897
C11 -0.09002988
C12 -0.1115148328
C13 1.5076183917
C14 1.5219658585
H15 0.03568252174
H16 0.05948677561
H17 0.03909155846
H18 0.07901336914
H19 0.03434743612
H20 0.06282507737
H21 0.36086921229
H22 0.34199143481
H23 0.34553311755
H24 0.35662957388
H25 0.5860332101
H26 0.58207875037
