Atom(A) Atom(B) Deloc_index
O1 O2 0.038751553908
O1 O3 0.0075940742038
O2 O3 0.29432910791
O1 N4 0.017058209106
O2 N4 0.013282171485
O3 N4 0.051948832279
O1 C5 0.082649483805
O2 C5 0.079340600994
O3 C5 0.092273611791
N4 C5 0.98623883155
O1 C6 0.85940429684
O2 C6 0.0079412727128
O3 C6 0.019527999676
N4 C6 0.075430867191
C5 C6 0.90033946474
O1 C7 0.01913045927
O2 C7 0.7957860399
O3 C7 1.1859958476
N4 C7 0.072271966743
C5 C7 0.85980196499
C6 C7 0.045650099784
O1 H8 0.0080085095487
O2 H8 0.021296896674
O3 H8 0.012522865832
N4 H8 0.055260327938
C5 H8 0.90782360534
C6 H8 0.034380937195
C7 H8 0.036438550894
O1 H9 0.075615157733
O2 H9 0.0014040658827
O3 H9 0.0036657074392
N4 H9 0.016686179662
C5 H9 0.039117062096
C6 H9 0.91387089331
C7 H9 0.0088549710752
H8 H9 0.0047168505365
O1 H10 0.065991311741
O2 H10 0.0010424407166
O3 H10 0.0081531642967
N4 H10 0.014359106538
C5 H10 0.036590631679
C6 H10 0.90755269468
C7 H10 0.0040845838712
H8 H10 0.0097645786074
H9 H10 0.033133111509
O1 H11 0.00054166531988
O2 H11 0.0011480314676
O3 H11 0.018755574899
N4 H11 0.8427283738
C5 H11 0.021329862263
C6 H11 0.0032630834188
C7 H11 0.0034087346208
H8 H11 0.0095313803454
H9 H11 0.00039864654511
H10 H11 0.003189421922
O1 H12 0.0028679144172
O2 H12 0.00033577779414
O3 H12 0.0017959092602
N4 H12 0.87296141681
C5 H12 0.022816214962
C6 H12 0.0087273131387
C7 H12 0.0021129811019
H8 H12 0.0027721567211
H9 H12 0.00046867383943
H10 H12 0.00091676885287
H11 H12 0.016508400001
O1 H13 0.6663993493
O2 H13 0.0029917987177
O3 H13 0.00024531197428
N4 H13 0.00046268468275
C5 H13 0.0026782498986
C6 H13 0.013688513024
C7 H13 0.0003011624924
H8 H13 0.0017785721523
H9 H13 0.0010939587993
H10 H13 0.0084270121688
H11 H13 0.00010837687555
H12 H13 2.4928896648e-05
O1 H14 0.00039713830242
O2 H14 0.6102913187
O3 H14 0.015031782747
N4 H14 0.0021103902525
C5 H14 0.0078149263545
C6 H14 0.00052421648035
C7 H14 0.010437393321
H8 H14 0.00063950173096
H9 H14 0.00022525218976
H10 H14 2.1918207069e-05
H11 H14 5.4631595563e-05
H12 H14 4.551740202e-05
H13 H14 4.5212134616e-05
