Atom(A) Atom(B) Deloc_index
O1 O2 0.29445163237
O1 N3 0.014188351197
O2 N3 0.05841901172
O1 C4 0.021768469468
O2 C4 0.013978328515
N3 C4 0.059007144876
O1 C5 0.076478495356
O2 C5 0.08879799654
N3 C5 0.97882662589
C4 C5 0.91224035096
O1 C6 0.0032237246633
O2 C6 0.0092819138533
N3 C6 0.017605628197
C4 C6 0.96099235958
C5 C6 0.042288057897
O1 C7 0.0023415756989
O2 C7 0.0029189025676
N3 C7 0.023708644031
C4 C7 0.97359299562
C5 C7 0.043817707031
C6 C7 0.043069482319
O1 C8 0.00030801705553
O2 C8 0.00098288667046
N3 C8 0.0021232761238
C4 C8 0.043250430485
C5 C8 0.0094927740119
C6 C8 0.98839255586
C7 C8 0.010928557244
O1 C9 0.79017980623
O2 C9 1.1847731075
N3 C9 0.070014714408
C4 C9 0.045284923906
C5 C9 0.86409653707
C6 C9 0.0091393783029
C7 C9 0.008165045919
C8 C9 0.0010404930608
O1 H10 0.026387136434
O2 H10 0.00098241433764
N3 H10 0.010161656291
C4 H10 0.91872355701
C5 H10 0.038744131159
C6 H10 0.038161777908
C7 H10 0.039227644823
C8 H10 0.008616513302
C9 H10 0.0038274264194
O1 H11 0.015426335759
O2 H11 0.013992728638
N3 H11 0.055752723342
C4 H11 0.033062923408
C5 H11 0.899386865
C6 H11 0.0089272169804
C7 H11 0.010277565722
C8 H11 0.0016399068717
C9 H11 0.043558857395
H10 H11 0.0030166597354
O1 H12 0.0043936802882
O2 H12 0.019731074072
N3 H12 0.0016578651105
C4 H12 0.039622149486
C5 H12 0.0063522997253
C6 H12 0.93558061416
C7 H12 0.010201500899
C8 H12 0.041849071177
C9 H12 0.0095313884214
H10 H12 0.0025793496663
H11 H12 0.00039307373768
O1 H13 0.00053198741031
O2 H13 0.0005786529798
N3 H13 0.020035745476
C4 H13 0.039123173355
C5 H13 0.0030657839156
C6 H13 0.93413236122
C7 H13 0.0078107867889
C8 H13 0.041359580558
C9 H13 0.00053693107158
H10 H13 0.010970892972
H11 H13 0.00033323207316
H12 H13 0.038311633663
O1 H14 0.00014121735227
O2 H14 0.00041592307475
N3 H14 0.0019865086565
C4 H14 0.040819882162
C5 H14 0.0090027227844
C6 H14 0.010800442869
C7 H14 0.95904365399
C8 H14 0.0012765612833
C9 H14 0.00065021631305
H10 H14 0.0031548555582
H11 H14 0.0090171108328
H12 H14 0.0024185768751
H13 H14 0.00076215730683
O1 H15 0.00061281970425
O2 H15 0.00021160873844
N3 H15 0.027247777679
C4 H15 0.03864212354
C5 H15 0.0034099274256
C6 H15 0.0070525774364
C7 H15 0.94650719576
C8 H15 0.00081323889128
C9 H15 0.00048504629804
H10 H15 0.010964305338
H11 H15 0.00041148086789
H12 H15 0.00060025766297
H13 H15 0.0058900424046
H14 H15 0.038620326126
O1 H16 0.0002279900912
O2 H16 0.0010066985892
N3 H16 0.0026840101169
C4 H16 0.039723516545
C5 H16 0.010311552204
C6 H16 0.0036614352387
C7 H16 0.95463646465
C8 H16 0.012386709648
C9 H16 0.0019979061179
H10 H16 0.0037063909695
H11 H16 0.00094177817951
H12 H16 0.00041161014503
H13 H16 0.00034057132566
H14 H16 0.03929193243
H15 H16 0.037913772406
O1 H17 0.00011847119219
O2 H17 4.9508444549e-05
N3 H17 0.00064958782724
C4 H17 0.0082459255124
C5 H17 0.00062653029373
C6 H17 0.041465928635
C7 H17 0.0010141719725
C8 H17 0.96019244165
C9 H17 4.4864705982e-05
H10 H17 0.0074937277923
H11 H17 5.5095869446e-05
H12 H17 0.0029169477921
H13 H17 0.011943016353
H14 H17 0.00010147800118
H15 H17 0.00025448568236
H16 H17 0.0013181350795
O1 H18 4.1984835638e-05
O2 H18 0.00011174129963
N3 H18 0.00018328652686
C4 H18 0.010870305325
C5 H18 0.0018599849405
C6 H18 0.041956807791
C7 H18 0.0013883828194
C8 H18 0.96470137132
C9 H18 0.00010260656936
H10 H18 0.00079282451149
H11 H18 0.00049401211117
H12 H18 0.004651196345
H13 H18 0.002972650922
H14 H18 0.00016142383419
H15 H18 7.9336852495e-05
H16 H18 0.0015974093851
H17 H18 0.040533054273
O1 H19 7.3180775582e-05
O2 H19 0.00046948040517
N3 H19 0.0001128170268
C4 H19 0.003232807627
C5 H19 0.00046666345518
C6 H19 0.040302410261
C7 H19 0.011068464415
C8 H19 0.9550347543
