Atom(A) Atom(B) Deloc_index
O1 O2 0.28824857804
O1 O3 0.038541833256
O2 O3 0.0075448668663
O1 N4 0.013283974233
O2 N4 0.052741145622
O3 N4 0.0031172614927
O1 N5 0.0095544312994
O2 N5 0.00094633053201
O3 N5 0.27644739526
N4 N5 0.0023135212239
O1 C6 0.080045059534
O2 C6 0.091541640615
O3 C6 0.01483398497
N4 C6 0.97865764249
N5 C6 0.013420418797
O1 C7 0.009519429915
O2 C7 0.018985092758
O3 C7 0.11087530413
N4 C7 0.076366948891
N5 C7 0.085988434451
C6 C7 0.92472662718
O1 C8 0.77732116144
O2 C8 1.1633776677
O3 C8 0.0079142040284
N4 C8 0.069418318389
N5 C8 0.0011229974635
C6 C8 0.85747702442
C7 C8 0.048890994075
O1 C9 0.011533150068
O2 C9 0.001364356565
O3 C9 1.1595006519
N4 C9 0.010414260252
N5 C9 0.92483468126
C6 C9 0.0405330358
C7 C9 0.89953130826
C8 C9 0.0048358195685
O1 H10 0.019655257804
O2 H10 0.012042122612
O3 H10 0.0010273852521
N4 H10 0.055294903598
N5 H10 0.0096235194794
C6 H10 0.90729518109
C7 H10 0.035310732017
C8 H10 0.03614443539
C9 H10 0.003184692406
O1 H11 0.0012551112377
O2 H11 0.0034355175137
O3 H11 0.01404675851
N4 H11 0.01866117367
N5 H11 0.016037727009
C6 H11 0.036122774127
C7 H11 0.93748408228
C8 H11 0.0090112365465
C9 H11 0.034114811143
H10 H11 0.0036039192186
O1 H12 0.00085319437814
O2 H12 0.0073927601493
O3 H12 0.020706417576
N4 H12 0.011233900352
N5 H12 0.0090821368028
C6 H12 0.034751888401
C7 H12 0.93098462882
C8 H12 0.0045676993024
C9 H12 0.033729264411
H10 H12 0.0096071327844
H11 H12 0.03272532844
O1 H13 0.00099655854662
O2 H13 0.016584029415
O3 H13 8.7767003755e-05
N4 H13 0.84583285329
N5 H13 0.0002635279537
C6 H13 0.021057168794
C7 H13 0.0037900307688
C8 H13 0.0029150769164
C9 H13 0.00029718421563
H10 H13 0.0094486213588
H11 H13 0.00033180364742
H12 H13 0.0031707929677
O1 H14 0.00033217749684
O2 H14 0.0026482969886
O3 H14 0.00067289708995
N4 H14 0.87388204787
N5 H14 0.000336901364
C6 H14 0.02209291174
C7 H14 0.0092808379667
C8 H14 0.0022922209457
C9 H14 0.0019723247229
H10 H14 0.0023234674344
H11 H14 0.00056224705804
H12 H14 0.00067660304156
H13 H14 0.016392037958
O1 H15 0.00010166972214
O2 H15 0.00010262289367
O3 H15 0.016095509043
N4 H15 0.00015054667475
N5 H15 0.81381008183
C6 H15 0.00083374488494
C7 H15 0.0048656099415
C8 H15 9.8219972305e-05
C9 H15 0.014696497089
H10 H15 0.0011618269358
H11 H15 0.0038544962148
H12 H15 0.00049079934873
H13 H15 3.0799534057e-05
H14 H15 6.0329859874e-06
O1 H16 8.9625162747e-05
O2 H16 4.2621732891e-05
O3 H16 0.012218926538
N4 H16 0.00020025715414
N5 H16 0.7987054802
C6 H16 0.00043113373686
C7 H16 0.0088270278325
C8 H16 3.1119039425e-05
C9 H16 0.015597249863
H10 H16 0.00017850393451
H11 H16 0.00061159111345
H12 H16 0.0014970912777
H13 H16 1.881259207e-05
H14 H16 5.3798670841e-05
H15 H16 0.015641833766
O1 H17 0.6001421012
O2 H17 0.013105137911
O3 H17 0.00033631130293
N4 H17 0.0019641571959
N5 H17 0.00017279814983
C6 H17 0.0073508951074
C7 H17 0.00043601676317
C8 H17 0.0098470695903
C9 H17 0.00013527788102
H10 H17 0.00058735711033
H11 H17 0.00014776619112
H12 H17 2.2251509357e-05
H13 H17 4.4944178127e-05
H14 H17 3.9232112264e-05
H15 H17 1.5730012932e-06
H16 H17 1.3386872703e-06
