Atom Loc_index
O1 8.4461661066
O2 8.4585696478
O3 8.6244151501
O4 8.638844012
N5 6.6304426929
C6 3.7221519286
C7 3.4383826025
C8 3.7634454887
C9 2.7581561039
C10 2.7587751576
H11 0.48785231314
H12 0.4890884327
H13 0.49918270732
H14 0.43732105604
H15 0.47915729531
H16 0.16520649613
H17 0.19292713128
H18 0.060243839911
H19 0.061812127525
