Atom(A) Atom(B) Deloc_index
O1 O2 0.27902704454
O1 N3 0.010955480378
O2 N3 0.052123773049
O1 N4 0.00059584975899
O2 N4 0.00011281416486
N3 N4 0.00088851774774
O1 N5 1.2102216365e-05
O2 N5 2.5734087773e-06
N3 N5 1.9564992048e-05
N4 N5 0.19763475312
O1 N6 2.1313538173e-05
O2 N6 8.3290318482e-06
N3 N6 1.9436951406e-05
N4 N6 0.1932711636
N5 N6 0.14547881238
O1 C7 0.021230238942
O2 C7 0.011133619924
N3 C7 0.063301454306
N4 C7 0.019754620831
N5 C7 0.00021905860923
N6 C7 0.00053916892873
O1 C8 0.0078861509759
O2 C8 0.0045217094706
N3 C8 0.01780473099
N4 C8 0.068383795036
N5 C8 0.0010695816098
N6 C8 0.0028257749197
C7 C8 0.96096862144
O1 C9 0.071862323265
O2 C9 0.082460933828
N3 C9 0.93862948479
N4 C9 0.001953998863
N5 C9 2.227477814e-05
N6 C9 0.00011054188953
C7 C9 0.92350798196
C8 C9 0.038824807907
O1 C10 0.00068283069345
O2 C10 0.00060029725044
N3 C10 0.0015299875392
N4 C10 0.93020870037
N5 C10 0.013135988969
N6 C10 0.023629096383
C7 C10 0.039801460069
C8 C10 0.94298811368
C9 C10 0.008331460441
O1 C11 0.70967750473
O2 C11 1.0802594806
N3 C11 0.059594343039
N4 C11 0.00013595955592
N5 C11 1.6320612154e-06
N6 C11 1.2096132496e-05
C7 C11 0.040144353189
C8 C11 0.0084418354186
C9 C11 0.86031531477
C10 C11 0.0010914010988
O1 C12 1.8972505605e-05
O2 C12 8.6220041633e-06
N3 C12 8.3868304739e-05
N4 C12 1.2623730551
N5 C12 0.86240268504
N6 C12 0.85038397936
C7 C12 0.00086845717429
C8 C12 0.0052766198426
C9 C12 7.6769824766e-05
C10 C12 0.023850355029
C11 C12 7.0649362294e-06
O1 H13 0.017627699483
O2 H13 0.00067092311787
N3 H13 0.010012391858
N4 H13 0.024788776949
N5 H13 0.0003017153329
N6 H13 0.00049659289017
C7 H13 0.93421255024
C8 H13 0.034809485489
C9 H13 0.037623855708
C10 H13 0.0025166961249
C11 H13 0.0018680028852
C12 H13 0.0011030042732
O1 H14 0.0023763012071
O2 H14 0.0025615754573
N3 H14 0.012918451169
N4 H14 0.0023587797798
N5 H14 5.5735770949e-05
N6 H14 8.5838870593e-05
C7 H14 0.94175939305
C8 H14 0.03880211146
C9 H14 0.042866351857
C10 H14 0.0078809143111
C11 H14 0.008309530443
C12 H14 0.00014423703526
H13 H14 0.037758054104
O1 H15 0.00063046895444
O2 H15 0.0011172497149
N3 H15 0.029088291821
N4 H15 0.010525278906
N5 H15 0.00036511206372
N6 H15 0.00011448291593
C7 H15 0.038379590438
C8 H15 0.94041191848
C9 H15 0.0040099675397
C10 H15 0.038974409461
C11 H15 0.00061545834058
C12 H15 0.00098347657108
H13 H15 0.0095372661643
H14 H15 0.002466438609
O1 H16 0.015004401968
O2 H16 0.006147719587
N3 H16 0.00096787590991
N4 H16 0.013397404744
N5 H16 0.00019586553398
N6 H16 0.0006031246846
C7 H16 0.040323701563
C8 H16 0.93781459774
C9 H16 0.0033972626652
C10 H16 0.039163559568
C11 H16 0.0057058947271
C12 H16 0.00051022461623
H13 H16 0.0032128533058
H14 H16 0.010741678674
H15 H16 0.038629142344
O1 H17 0.013353076651
O2 H17 0.013930440601
N3 H17 0.068474912156
N4 H17 0.00011719760999
N5 H17 1.9698630719e-06
N6 H17 1.9059612263e-05
C7 H17 0.036633862197
C8 H17 0.008597128883
C9 H17 0.90772486141
C10 H17 0.0014378002889
C11 H17 0.050863183051
C12 H17 7.5127055936e-06
H13 H17 0.0043245403804
H14 H17 0.0033280613616
H15 H17 0.0004988709688
H16 H17 0.00032764092266
O1 H18 0.00032933359364
O2 H18 0.00019298119728
N3 H18 0.0001044345424
N4 H18 0.071689868023
N5 H18 0.0030900312496
N6 H18 0.017120112285
C7 H18 0.0074855760917
C8 H18 0.039887508408
C9 H18 0.00065215496757
C10 H18 0.9099221368
C11 H18 0.00028160354871
C12 H18 0.009130677089
H13 H18 0.00033413390875
H14 H18 0.007853390171
H15 H18 0.0033962371146
H16 H18 0.010325871394
H17 H18 4.1146196963e-05
O1 H19 4.1595936217e-05
O2 H19 4.6214338929e-05
N3 H19 0.00011963881468
N4 H19 0.069822090813
N5 H19 0.002827483698
N6 H19 0.012263574789
C7 H19 0.009231177136
C8 H19 0.040228322457
